review_id,product_name,product_group,gender,age_group,rating,review_text,created_at
r-000520,단백질 헤어팩,헤어케어,여성,25-29세,4,운동 후에 사용해봤는데 모발이 차분해요. 사용해보니 드라이가 잘 돼요. 추천해요. 메이크업 전에 괜찮았어요.,2025-10-21 21:55:42
r-000521,벨벳 립스틱,메이크업,남성,20-24세,4,외출 전에 쓰니 발색이 자연스러워요. 한동안 써보니 밀착이 잘 돼요. 추천해요. 메이크업 전에 괜찮았어요.,2025-05-16 05:58:18
r-000522,볼륨 미스트,헤어케어,여성,10대,4,아침·저녁으로 써봤고 거품이 풍성하고 헹굼이 깔끔해요. 전체적으로 모발이 차분해요. 가격 생각하면 괜찮아요.,2025-07-11 00:09:54
r-000523,코튼 바디워시,바디케어,여성,10대,5,출근 전에 주로 쓰고 펌프가 편해요. 막상 써보니 향이 포근하게 남아요. 잘 쓰고 있어요. 메이크업 전에 괜찮았어요.,2025-07-05 18:18:27
r-000524,비타민C 세럼,스킨케어,남성,40대,5,샤워 후에 바로 바르고 결이 정돈되는 느낌이에요. 막상 써보니 메이크업 전에 쓰기 좋아요. 가격 생각하면 괜찮아요.,2025-10-06 06:43:09
r-000525,플로럴 미스트,향수,여성,10대,5,출근 전에 주로 쓰고 과하지 않아서 데일리로 좋아요. 게다가 첫 향이 상큼해요. 또 살 것 같아요. 선물용으로도 괜찮아 보여요.,2025-06-25 23:04:37
r-000526,히알루론 나이트크림,스킨케어,남성,25-29세,5,출근 전에 주로 쓰고 보습이 오래가요. 그리고 메이크업 전에 쓰기 좋아요. 가격 생각하면 괜찮아요.,2025-04-29 00:36:58
r-000527,쿨링 샴푸,헤어케어,여성,30대,4,아침·저녁으로 써봤고 모발이 차분해요. 막상 써보니 향이 은은해서 좋아요. 만족스러워요. 선물용으로도 괜찮아 보여요.,2025-09-02 15:49:00
r-000528,아쿠아 수분크림,스킨케어,남성,25-29세,4,운동 후에 사용해봤는데 결이 정돈되는 느낌이에요. 한동안 써보니 메이크업 전에 쓰기 좋아요. 잘 쓰고 있어요. 건성/지성에 따라 느낌 다를 듯.,2025-07-29 17:32:46
r-000529,볼륨 미스트,헤어케어,여성,20-24세,4,아침·저녁으로 써봤고 두피가 편안해졌어요. 전반적으로 거품이 풍성하고 헹굼이 깔끔해요. 또 살 것 같아요. 취향 차이는 있을 수 있어요.,2025-10-25 07:04:43
r-000530,세라마이드 로션,스킨케어,남성,10대,4,운동 후에 사용해봤는데 결이 정돈되는 느낌이에요. 게다가 흡수가 부드럽게 돼요. 잘 쓰고 있어요. 개인차는 있을 듯.,2025-09-22 13:20:09
r-000531,틴트 마스카라,메이크업,여성,10대,3,지속력이 좋아요. 한동안 써보니 건조해서 각질이 부각돼요. 외출 전에 쓰니. 여행 때 들고 가기 좋을 듯. 호불호 갈릴 듯.,2025-04-30 20:31:25
r-000532,프레시 코롱,향수,남성,40대,4,외출 전에 쓰니 과하지 않아서 데일리로 좋아요. 사용해보니 계절감이 잘 맞아요. 잘 쓰고 있어요. 제 피부 기준입니다.,2025-07-11 16:48:37
r-000533,프레시 코롱,향수,남성,30대,2,퍼퓸치곤 연해요. 전체적으로 머리가 아픈 류의 향이에요. 비추천합니다.,2025-10-20 00:47:28
r-000534,샤워 오일,바디케어,여성,50대 이상,3,향이 포근하게 남아요. 사용해보니 펌프가 뻑뻑해요. 딱 중간 정도 느낌.,2025-07-09 10:32:36
r-000535,히알루론 나이트크림,스킨케어,남성,20-24세,5,출근 전에 주로 쓰고 흡수가 부드럽게 돼요. 전반적으로 자극이 거의 없어요. 계속 쓰게 돼요. 제 피부 기준입니다. 데일리로 무난해요.,2025-10-08 15:24:26
r-000536,콜라겐 앰플,스킨케어,여성,25-29세,5,운동 후에 사용해봤는데 결이 정돈되는 느낌이에요. 전반적으로 보습이 오래가요. 추천해요. 취향 차이는 있을 수 있어요.,2025-06-21 17:58:18
r-000537,풋크림 컴포트,바디케어,여성,25-29세,4,출근 전에 주로 쓰고 흡수가 빠른 편이에요. 게다가 끈적임이 없어서 여름에도 좋아요. 또 살 것 같아요.,2025-04-08 19:39:53
r-000538,바디 스크럽,바디케어,여성,20-24세,1,용량이 아쉬워요. 전반적으로 보습이 금방 날아가요. 비추천합니다.,2025-04-14 23:19:43
r-000539,벨벳 립스틱,메이크업,남성,25-29세,2,색상이 화면이랑 달라요. 전반적으로 시간 지나면 무너져요. 제 피부 기준입니다. 비추천합니다.,2025-06-28 07:23:36
r-000540,롱웨어 파운데이션,메이크업,여성,50대 이상,3,발색이 자연스러워요. 막상 써보니 두껍게 올라와요. 기대만큼은 아니지만 쓸만해요.,2025-08-24 19:37:24
r-000541,가든 로즈 퍼퓸,향수,여성,20-24세,2,머리가 아픈 류의 향이에요. 확실히 달달함이 과해요. 환경에 따라 다를 수 있어요. 비추천합니다.,2025-05-29 22:24:55
r-000542,리페어 세럼,헤어케어,남성,25-29세,4,운동 후에 사용해봤는데 두피가 편안해졌어요. 막상 써보니 거품이 풍성하고 헹굼이 깔끔해요. 추천해요. 주말 외출용으로 딱.,2025-09-05 18:02:26
r-000543,쿨링 샴푸,헤어케어,남성,25-29세,4,샤워 후에 바로 바르고 드라이가 잘 돼요. 막상 써보니 향이 은은해서 좋아요. 또 살 것 같아요.,2025-09-04 00:47:02
r-000544,가든 로즈 퍼퓸,향수,남성,40대,3,무난하게 쓰기 좋아요. 전반적으로 호불호가 갈릴 듯해요. 상황 봐서 쓸 것 같아요.,2025-08-25 00:58:44
r-000545,콜라겐 앰플,스킨케어,남성,40대,2,따갑게 느껴졌어요. 막상 써보니 흡수가 느려서 답답해요. 재구매는 어려울 듯.,2025-05-03 14:14:32
r-000546,단백질 헤어팩,헤어케어,남성,30대,4,외출 전에 쓰니 거품이 풍성하고 헹굼이 깔끔해요. 그리고 두피가 편안해졌어요. 또 살 것 같아요. 개인차는 있을 듯.,2025-07-17 14:27:08
r-000547,샤워 오일,바디케어,여성,20-24세,5,아침·저녁으로 써봤고 끈적임이 없어서 여름에도 좋아요. 전반적으로 펌프가 편해요. 가격 생각하면 괜찮아요. 메이크업 전에 괜찮았어요.,2025-10-17 21:50:51
r-000548,볼륨 미스트,헤어케어,남성,25-29세,4,출근 전에 주로 쓰고 모발이 차분해요. 한동안 써보니 향이 은은해서 좋아요. 가격 생각하면 괜찮아요. 메이크업 전에 괜찮았어요.,2025-10-08 11:40:29
r-000549,헤어 오일,헤어케어,남성,10대,2,향이 강해서 부담돼요. 사용해보니 모발이 뻣뻣해졌어요. 재구매는 어려울 듯.,2025-06-20 12:09:01
r-000550,픽서 메이크업 베이스,메이크업,여성,10대,4,운동 후에 사용해봤는데 가볍게 발려요. 전반적으로 밀착이 잘 돼요. 잘 쓰고 있어요.,2025-09-25 21:48:25
r-000551,세라마이드 로션,스킨케어,남성,30대,4,외출 전에 쓰니 메이크업 전에 쓰기 좋아요. 확실히 흡수가 부드럽게 돼요. 잘 쓰고 있어요.,2025-05-21 22:09:17
r-000552,시카 진정 토너,스킨케어,여성,40대,4,샤워 후에 바로 바르고 흡수가 부드럽게 돼요. 전체적으로 결이 정돈되는 느낌이에요. 계속 쓰게 돼요.,2025-08-15 16:21:40
r-000553,히알루론 나이트크림,스킨케어,남성,20-24세,4,외출 전에 쓰니 보습이 오래가요. 그리고 결이 정돈되는 느낌이에요. 추천해요.,2025-08-03 14:35:03
r-000554,크리미 컨실러,메이크업,미지정,50대 이상,4,외출 전에 쓰니 밀착이 잘 돼요. 막상 써보니 지속력이 좋아요. 잘 쓰고 있어요.,2025-08-23 10:21:14
r-000555,풋크림 컴포트,바디케어,여성,20-24세,3,끈적임이 없어서 여름에도 좋아요. 확실히 용량이 아쉬워요. 출근 전에 주로 쓰고. 무난한 편이에요.,2025-10-29 16:40:22
r-000556,쿠션 파운데이션,메이크업,여성,30대,5,외출 전에 쓰니 밀착이 잘 돼요. 막상 써보니 지속력이 좋아요. 가격 생각하면 괜찮아요.,2025-10-01 07:08:03
r-000557,벨벳 립스틱,메이크업,남성,40대,4,샤워 후에 바로 바르고 톤 보정이 깔끔해요. 전체적으로 지속력이 좋아요. 만족스러워요.,2025-08-20 00:46:20
r-000558,아쿠아 수분크림,스킨케어,여성,30대,4,운동 후에 사용해봤는데 결이 정돈되는 느낌이에요. 그리고 자극이 거의 없어요. 만족스러워요. 개인차는 있을 듯. 메이크업 전에 괜찮았어요.,2025-09-15 05:50:33
r-000559,프로바이오틱스 크림,스킨케어,미지정,20-24세,2,따갑게 느껴졌어요. 전체적으로 트러블이 조금 올라왔어요. 별로였어요.,2025-09-06 23:14:17
r-000560,프로바이오틱스 크림,스킨케어,여성,40대,5,아침·저녁으로 써봤고 결이 정돈되는 느낌이에요. 사용해보니 흡수가 부드럽게 돼요. 가격 생각하면 괜찮아요.,2025-06-21 09:05:04
r-000561,풋크림 컴포트,바디케어,미지정,10대,4,출근 전에 주로 쓰고 펌프가 편해요. 게다가 흡수가 빠른 편이에요. 추천해요. 취향 차이는 있을 수 있어요.,2025-04-21 14:27:29
r-000562,볼륨 미스트,헤어케어,여성,40대,2,향이 강해서 부담돼요. 전반적으로 두피가 간질거렸어요. 제 피부 기준입니다. 저랑은 안 맞아요.,2025-06-22 03:14:16
r-000563,세라마이드 로션,스킨케어,여성,20-24세,5,운동 후에 사용해봤는데 결이 정돈되는 느낌이에요. 전반적으로 흡수가 부드럽게 돼요. 잘 쓰고 있어요. 여행 때 들고 가기 좋을 듯.,2025-09-13 07:49:09
r-000564,오리엔탈 오 드 퍼퓸,향수,여성,20-24세,4,아침·저녁으로 써봤고 계절감이 잘 맞아요. 전체적으로 첫 향이 상큼해요. 계속 쓰게 돼요.,2025-04-18 14:13:57
r-000565,데일리 샴푸,헤어케어,남성,20-24세,2,두피가 간질거렸어요. 막상 써보니 모발이 뻣뻣해졌어요. 저랑은 안 맞아요.,2025-05-04 20:38:44
r-000566,틴트 마스카라,메이크업,남성,40대,1,두껍게 올라와요. 막상 써보니 얼룩처럼 묻어나요. 비추천합니다.,2025-10-12 17:40:51
r-000567,샤워 오일,바디케어,여성,20-24세,4,출근 전에 주로 쓰고 흡수가 빠른 편이에요. 막상 써보니 보습이 오래가요. 만족스러워요.,2025-05-19 00:22:16
r-000568,새틴 블러셔,메이크업,여성,50대 이상,5,아침·저녁으로 써봤고 톤 보정이 깔끔해요. 확실히 지속력이 좋아요. 또 살 것 같아요. 주말 외출용으로 딱.,2025-10-07 19:52:39
r-000569,핸드크림 클래식,바디케어,여성,10대,4,아침·저녁으로 써봤고 향이 포근하게 남아요. 확실히 끈적임이 없어서 여름에도 좋아요. 또 살 것 같아요. 건성/지성에 따라 느낌 다를 듯.,2025-09-10 17:40:45
r-000570,롱웨어 파운데이션,메이크업,남성,10대,4,아침·저녁으로 써봤고 톤 보정이 깔끔해요. 한동안 써보니 지속력이 좋아요. 가격 생각하면 괜찮아요. 선물용으로도 괜찮아 보여요.,2025-06-23 17:08:14
r-000571,프레시 코롱,향수,남성,40대,4,외출 전에 쓰니 과하지 않아서 데일리로 좋아요. 전체적으로 무난하게 쓰기 좋아요. 가격 생각하면 괜찮아요. 개인차는 있을 듯.,2025-10-15 18:18:43
r-000572,히알루론 나이트크림,스킨케어,여성,50대 이상,4,외출 전에 쓰니 보습이 오래가요. 막상 써보니 자극이 거의 없어요. 가격 생각하면 괜찮아요. 환경에 따라 다를 수 있어요. 메이크업 전에 괜찮았어요.,2025-08-14 18:02:11
r-000573,헤어 오일,헤어케어,남성,30대,2,모발이 뻣뻣해졌어요. 게다가 유분감이 쉽게 올라와요. 개인차는 있을 듯. 아쉬웠어요.,2025-09-10 09:57:11
r-000574,픽서 메이크업 베이스,메이크업,여성,30대,5,외출 전에 쓰니 가볍게 발려요. 확실히 밀착이 잘 돼요. 잘 쓰고 있어요. 메이크업 전에 괜찮았어요.,2025-08-26 20:07:28
r-000575,내추럴 아이팔레트,메이크업,미지정,20-24세,4,운동 후에 사용해봤는데 발색이 자연스러워요. 게다가 가볍게 발려요. 또 살 것 같아요.,2025-05-29 11:44:04
r-000576,롱웨어 파운데이션,메이크업,남성,40대,3,발색이 자연스러워요. 게다가 시간 지나면 무너져요. 기대만큼은 아니지만 쓸만해요.,2025-08-06 02:38:45
r-000577,풋크림 컴포트,바디케어,여성,25-29세,4,아침·저녁으로 써봤고 흡수가 빠른 편이에요. 전체적으로 끈적임이 없어서 여름에도 좋아요. 잘 쓰고 있어요.,2025-06-27 10:41:56
r-000578,아쿠아 수분크림,스킨케어,남성,25-29세,3,메이크업 전에 쓰기 좋아요. 막상 써보니 따갑게 느껴졌어요. 기대만큼은 아니지만 쓸만해요.,2025-06-29 00:31:40
r-000579,쿠션 파운데이션,메이크업,여성,25-29세,4,출근 전에 주로 쓰고 톤 보정이 깔끔해요. 게다가 밀착이 잘 돼요. 만족스러워요. 환경에 따라 다를 수 있어요. 선물용으로도 괜찮아 보여요.,2025-08-03 05:18:22
r-000580,쿠션 파운데이션,메이크업,여성,40대,4,외출 전에 쓰니 발색이 자연스러워요. 게다가 가볍게 발려요. 잘 쓰고 있어요. 주말 외출용으로 딱.,2025-09-18 12:00:01
r-000581,히알루론 나이트크림,스킨케어,여성,20-24세,5,외출 전에 쓰니 결이 정돈되는 느낌이에요. 전체적으로 보습이 오래가요. 가격 생각하면 괜찮아요. 제 피부 기준입니다.,2025-09-04 06:07:41
r-000582,리페어 에센스,스킨케어,남성,40대,5,출근 전에 주로 쓰고 메이크업 전에 쓰기 좋아요. 막상 써보니 흡수가 부드럽게 돼요. 만족스러워요. 개인차는 있을 듯.,2025-06-06 10:04:03
r-000583,프로바이오틱스 크림,스킨케어,남성,30대,4,샤워 후에 바로 바르고 보습이 오래가요. 게다가 메이크업 전에 쓰기 좋아요. 잘 쓰고 있어요.,2025-10-10 11:40:29
r-000584,바디 스크럽,바디케어,여성,40대,1,펌프가 뻑뻑해요. 게다가 용량이 아쉬워요. 제 피부 기준입니다. 기대 이하였다.,2025-04-15 18:25:29
r-000585,시트러스 오 드 뚜왈렛,향수,미지정,20-24세,2,달달함이 과해요. 게다가 지속력이 짧아요. 취향 차이는 있을 수 있어요. 기대 이하였다.,2025-07-13 09:45:26
r-000586,딥케어 트리트먼트,헤어케어,여성,25-29세,4,운동 후에 사용해봤는데 두피가 편안해졌어요. 막상 써보니 향이 은은해서 좋아요. 추천해요.,2025-08-12 19:48:36
r-000587,두피 스케일러,헤어케어,남성,30대,4,운동 후에 사용해봤는데 거품이 풍성하고 헹굼이 깔끔해요. 전반적으로 두피가 편안해졌어요. 추천해요. 주말 외출용으로 딱.,2025-04-22 04:40:27
r-000588,히알루론 나이트크림,스킨케어,여성,40대,4,외출 전에 쓰니 흡수가 부드럽게 돼요. 전반적으로 보습이 오래가요. 또 살 것 같아요. 환경에 따라 다를 수 있어요. 데일리로 무난해요.,2025-04-24 07:34:02
r-000589,아쿠아 수분크림,스킨케어,남성,10대,5,아침·저녁으로 써봤고 흡수가 부드럽게 돼요. 막상 써보니 메이크업 전에 쓰기 좋아요. 또 살 것 같아요.,2025-05-21 07:20:46
r-000590,비타민C 세럼,스킨케어,여성,25-29세,3,자극이 거의 없어요. 전체적으로 따갑게 느껴졌어요. 기대만큼은 아니지만 쓸만해요.,2025-05-12 17:48:55
r-000591,세라마이드 로션,스킨케어,남성,30대,3,보습이 오래가요. 전반적으로 트러블이 조금 올라왔어요. 호불호 갈릴 듯.,2025-10-02 14:03:37
r-000592,아쿠아 수분크림,스킨케어,여성,40대,4,아침·저녁으로 써봤고 보습이 오래가요. 전반적으로 메이크업 전에 쓰기 좋아요. 잘 쓰고 있어요.,2025-04-17 21:54:39
r-000593,세라마이드 로션,스킨케어,여성,50대 이상,1,트러블이 조금 올라왔어요. 그리고 따갑게 느껴졌어요. 취향 차이는 있을 수 있어요. 별로였어요.,2025-05-06 09:18:16
r-000594,새틴 블러셔,메이크업,남성,30대,3,밀착이 잘 돼요. 확실히 얼룩처럼 묻어나요. 상황 봐서 쓸 것 같아요.,2025-07-24 16:25:33
r-000595,비타민C 세럼,스킨케어,남성,10대,3,자극이 거의 없어요. 사용해보니 유분감이 남아요. 외출 전에 쓰니. 여행 때 들고 가기 좋을 듯. 기대만큼은 아니지만 쓸만해요.,2025-10-20 08:45:09
r-000596,소프트 바디로션,바디케어,여성,30대,4,샤워 후에 바로 바르고 보습이 오래가요. 그리고 펌프가 편해요. 만족스러워요.,2025-07-21 00:29:08
r-000597,소프트 바디로션,바디케어,미지정,20-24세,2,끈적거려서 불편해요. 전반적으로 용량이 아쉬워요. 저랑은 안 맞아요.,2025-05-26 22:58:22
r-000598,바디오일 라이트,바디케어,남성,20-24세,5,샤워 후에 바로 바르고 펌프가 편해요. 전반적으로 끈적임이 없어서 여름에도 좋아요. 만족스러워요.,2025-07-18 20:29:13
r-000599,아쿠아 수분크림,스킨케어,여성,20-24세,4,외출 전에 쓰니 자극이 거의 없어요. 게다가 메이크업 전에 쓰기 좋아요. 만족스러워요.,2025-10-17 20:29:57
r-000600,단백질 헤어팩,헤어케어,여성,25-29세,1,모발이 뻣뻣해졌어요. 사용해보니 두피가 간질거렸어요. 기대 이하였다.,2025-04-26 02:51:38
